date,open,high,low,close,volume
2025-09-19 22:00:00,71741.5974,71928.3737,71001.7166,71190.227,1.0
2025-09-19 23:00:00,71222.6313,71955.9996,71034.2676,71907.8885,1.0
2025-09-20 00:00:00,71893.3778,73334.9554,71890.453,72912.163,1.0
2025-09-20 01:00:00,72897.2145,73442.2993,72785.7078,73119.9806,1.0
2025-09-20 02:00:00,73117.1003,73873.7461,72616.3331,72627.891,1.0
2025-09-20 03:00:00,72624.8481,72900.8609,72195.9218,72818.0997,1.0
2025-09-20 04:00:00,72831.3759,73192.9032,72590.7002,72686.1416,1.0
2025-09-20 05:00:00,72683.8169,73466.9541,72238.3462,72284.6308,1.0
2025-09-20 06:00:00,72283.6178,72619.6895,71971.879,72109.7867,1.0
2025-09-20 07:00:00,72106.003,72711.2888,71840.8776,72188.8812,1.0
2025-09-20 08:00:00,72203.4822,72536.974,71808.3432,72115.1373,1.0
2025-09-20 09:00:00,72111.2566,73517.9866,72039.4887,73116.0299,1.0
2025-09-20 10:00:00,73145.1898,73666.5454,72403.4105,72526.8023,1.0
2025-09-20 11:00:00,72521.002,72530.1891,71854.5658,72415.3877,1.0
2025-09-20 12:00:00,72416.5093,72803.7175,72038.0236,72658.9074,1.0
2025-09-20 13:00:00,72671.8613,73604.7717,72579.1985,73174.5513,1.0
2025-09-20 14:00:00,73168.3444,73648.1523,72802.0258,73283.314,1.0
2025-09-20 15:00:00,73278.9008,73780.9533,73201.5748,73328.5519,1.0
2025-09-20 16:00:00,73325.4665,73923.8501,73247.3595,73386.7102,1.0
2025-09-20 17:00:00,73409.4491,74024.1634,73140.7759,73885.9828,1.0
2025-09-20 18:00:00,73865.1055,73905.8256,73256.412,73765.9745,1.0
2025-09-20 19:00:00,73768.5924,74279.0945,73720.285,73841.7744,1.0
2025-09-20 20:00:00,73850.5945,73949.4691,73243.6213,73425.9504,1.0
2025-09-20 21:00:00,73449.4109,73687.5005,73029.5994,73515.2678,1.0
2025-09-20 22:00:00,73518.9701,73652.1129,72997.5538,73165.2575,1.0
2025-09-20 23:00:00,73174.6836,74033.8289,73009.8327,73977.1871,1.0
2025-09-21 00:00:00,73990.7387,74008.3751,72435.3089,72515.3231,1.0
2025-09-21 01:00:00,72513.2992,73495.4329,72340.6248,73394.8241,1.0
2025-09-21 02:00:00,73390.9248,73674.7593,72950.4672,73208.8602,1.0
2025-09-21 03:00:00,73200.3306,74130.2859,73051.2444,73780.4492,1.0
2025-09-21 04:00:00,73785.5126,74606.8804,73669.7245,73993.7962,1.0
2025-09-21 05:00:00,74004.4891,74224.2668,73440.0653,73573.5553,1.0
2025-09-21 06:00:00,73569.0711,74137.3562,73522.9241,73905.1827,1.0
2025-09-21 07:00:00,73901.4327,73924.1093,73321.6871,73732.1315,1.0
2025-09-21 08:00:00,73725.4108,74016.9778,73068.9354,73258.8473,1.0
2025-09-21 09:00:00,73248.2906,74168.2115,73100.2905,74093.4435,1.0
2025-09-21 10:00:00,74092.3115,74757.258,73963.2547,74127.7092,1.0
2025-09-21 11:00:00,74134.3346,74210.5263,73686.0877,73837.4998,1.0
2025-09-21 12:00:00,73813.6849,74265.4029,73099.3882,73537.2136,1.0
2025-09-21 13:00:00,73523.819,73940.3136,73212.6197,73804.8691,1.0
2025-09-21 14:00:00,73812.8804,74433.2948,73415.913,74157.3492,1.0
2025-09-21 15:00:00,74148.4566,74403.8071,73374.1742,73744.1203,1.0
2025-09-21 16:00:00,73746.8483,74336.7677,73469.6631,73614.5991,1.0
2025-09-21 17:00:00,73598.2624,73675.0203,72950.6419,73143.3309,1.0
2025-09-21 18:00:00,73150.5531,73993.2547,73093.279,73740.5231,1.0
2025-09-21 19:00:00,73741.4208,74908.3542,73716.556,74469.486,1.0
2025-09-21 20:00:00,74472.1393,74613.6534,73704.4165,73882.6903,1.0
2025-09-21 21:00:00,73888.9152,74441.2984,73319.5218,73366.8762,1.0
2025-09-21 22:00:00,73361.3023,73508.8631,72920.9684,73493.1011,1.0
2025-09-21 23:00:00,73497.306,74419.281,73363.1052,73905.8272,1.0
2025-09-22 00:00:00,73933.8127,74588.0794,73839.8836,74232.8182,1.0
2025-09-22 01:00:00,74259.4855,74287.4649,73690.0638,73908.968,1.0
2025-09-22 02:00:00,73912.0835,74890.9895,73799.5953,74713.8635,1.0
2025-09-22 03:00:00,74718.0652,75102.5397,74178.7396,74365.1625,1.0
2025-09-22 04:00:00,74375.145,75187.4054,74264.9678,74970.6932,1.0
2025-09-22 05:00:00,74966.8886,75427.3022,74508.6216,74815.2906,1.0
2025-09-22 06:00:00,74805.232,75132.5189,74142.2709,74395.3038,1.0
2025-09-22 07:00:00,74410.5478,74524.5697,72410.9985,72495.5952,1.0
2025-09-22 08:00:00,72506.7292,72560.2671,71015.9013,71015.9013,1.0
2025-09-22 09:00:00,71008.7922,71377.0635,70753.4257,71112.6636,1.0
2025-09-22 10:00:00,71125.83,71794.0526,71007.4179,71709.584,1.0
2025-09-22 11:00:00,71705.7878,71939.3719,71013.1005,71492.5653,1.0
2025-09-22 12:00:00,71491.2635,71602.6636,70970.9654,71416.0572,1.0
2025-09-22 13:00:00,71412.3189,71768.3746,70826.1764,71557.8127,1.0
2025-09-22 14:00:00,71571.7309,71838.4854,71380.8665,71457.3861,1.0
2025-09-22 15:00:00,71458.8196,72434.5761,71248.0907,72162.0583,1.0
2025-09-22 16:00:00,72165.227,72570.4707,71979.0231,72272.8351,1.0
2025-09-22 17:00:00,72285.7042,72868.9727,72103.9624,72128.5387,1.0
2025-09-22 18:00:00,72125.2634,72251.9847,71270.7895,71534.8665,1.0
2025-09-22 19:00:00,71544.4732,72050.317,71326.0403,71790.8545,1.0
2025-09-22 20:00:00,71761.1115,72552.2915,71363.193,72489.6479,1.0
2025-09-22 21:00:00,72486.5067,72958.5206,71906.1224,71944.2794,1.0
2025-09-22 22:00:00,71946.5588,72022.849,71491.2396,71791.9109,1.0
2025-09-22 23:00:00,71804.4437,72858.018,71679.5074,72772.0359,1.0
2025-09-23 00:00:00,72778.7794,73032.8621,72540.3934,72979.4216,1.0
2025-09-23 01:00:00,72977.1038,73932.0932,72904.2336,73775.0264,1.0
2025-09-23 02:00:00,73784.3006,74998.6852,73700.4674,74797.2304,1.0
2025-09-23 03:00:00,74790.4854,75310.6841,74469.8725,74874.9487,1.0
2025-09-23 04:00:00,74861.2355,74902.3984,73984.9921,74046.6735,1.0
2025-09-23 05:00:00,74028.7866,74067.2622,73351.4411,73913.6747,1.0
2025-09-23 06:00:00,73921.4506,74538.1223,73678.9902,73740.5463,1.0
2025-09-23 07:00:00,73726.3329,74673.5458,73648.2546,74629.5611,1.0
2025-09-23 08:00:00,74626.7124,75294.7401,74395.4264,75122.9338,1.0
2025-09-23 09:00:00,75119.6974,75960.4503,75060.2425,75927.0502,1.0
2025-09-23 10:00:00,75935.5552,76711.5724,75408.0533,76407.7884,1.0
2025-09-23 11:00:00,76395.7568,76682.2216,75750.5799,76030.1766,1.0
2025-09-23 12:00:00,76027.9586,76075.0104,74932.4529,75073.2566,1.0
2025-09-23 13:00:00,75073.8068,75761.9149,74710.3014,75475.2487,1.0
2025-09-23 14:00:00,75468.6889,75769.3689,75357.1448,75754.0717,1.0
2025-09-23 15:00:00,75750.0905,76928.6431,75741.8449,76446.2929,1.0
2025-09-23 16:00:00,76451.5376,77805.9666,76314.1695,77787.3484,1.0
2025-09-23 17:00:00,77777.0142,78082.822,76780.5811,77145.9051,1.0
2025-09-23 18:00:00,77137.6569,77394.6055,76583.5283,77260.1645,1.0
2025-09-23 19:00:00,77259.9941,77332.9093,76089.3578,76357.8892,1.0
2025-09-23 20:00:00,76347.7325,76406.0189,75335.3218,75564.9675,1.0
2025-09-23 21:00:00,75573.839,76594.3542,75448.8291,76430.8622,1.0
2025-09-23 22:00:00,76444.7373,76446.8138,75829.7349,76175.3436,1.0
2025-09-23 23:00:00,76176.2865,76397.6932,75093.7955,75182.822,1.0
2025-09-24 00:00:00,75200.7653,75445.6858,74856.8279,75020.2057,1.0
2025-09-24 01:00:00,75025.5385,76102.9606,74830.1116,76102.9606,1.0
2025-09-24 02:00:00,76105.0032,76539.6642,75941.8636,76313.2426,1.0
2025-09-24 03:00:00,76299.5235,77181.565,76145.2741,76817.8334,1.0
2025-09-24 04:00:00,76803.5913,76913.0926,76019.5189,76145.7906,1.0
2025-09-24 05:00:00,76139.8939,76568.6253,76035.1995,76230.3407,1.0
2025-09-24 06:00:00,76245.7117,76382.0825,75369.181,75452.3337,1.0
2025-09-24 07:00:00,75447.0033,76352.1449,75068.3754,75285.6536,1.0
2025-09-24 08:00:00,75277.296,75510.8928,74647.9851,75372.2333,1.0
2025-09-24 09:00:00,75340.0545,75722.4074,74399.9611,74639.4139,1.0
2025-09-24 10:00:00,74631.9276,75303.3966,74326.8164,75176.957,1.0
2025-09-24 11:00:00,75134.2994,75746.3744,74690.6515,75394.4663,1.0
2025-09-24 12:00:00,75378.5905,75648.3005,75009.7838,75339.0987,1.0
2025-09-24 13:00:00,75314.7453,75977.6238,75191.0098,75546.3238,1.0
2025-09-24 14:00:00,75524.7426,75559.681,74209.1007,74563.8714,1.0
2025-09-24 15:00:00,74537.4566,74774.4693,73867.518,74363.9435,1.0
2025-09-24 16:00:00,74372.3066,75592.41,74339.2534,75518.3726,1.0
2025-09-24 17:00:00,75506.1358,76105.3071,75389.5569,75944.7076,1.0
2025-09-24 18:00:00,75927.997,76166.8739,75096.4493,75108.1479,1.0
2025-09-24 19:00:00,75105.488,75420.5311,74552.3601,74839.6707,1.0
2025-09-24 20:00:00,74848.2689,75315.3903,74667.0158,75195.1459,1.0
2025-09-24 21:00:00,75203.9641,75848.8615,74245.5409,74404.2539,1.0
2025-09-24 22:00:00,74385.1046,74432.6284,73511.6226,73889.3979,1.0
2025-09-24 23:00:00,73883.5259,74083.0312,73198.535,73376.7607,1.0
2025-09-25 00:00:00,73372.2807,73716.8801,73136.1037,73208.6514,1.0
2025-09-25 01:00:00,73222.6045,73313.379,72552.9426,72817.0947,1.0
2025-09-25 02:00:00,72799.2665,73147.7714,72611.031,72764.2952,1.0
2025-09-25 03:00:00,72773.9253,72895.0719,71816.4614,71887.2303,1.0
2025-09-25 04:00:00,71881.4324,72296.7705,71603.1721,71688.6834,1.0
2025-09-25 05:00:00,71679.2604,71679.2604,70643.0841,70708.2772,1.0
2025-09-25 06:00:00,70700.0399,71496.7171,70314.0911,71256.6344,1.0
2025-09-25 07:00:00,71275.0136,71577.7313,70763.141,70904.2838,1.0
2025-09-25 08:00:00,70914.0254,71272.0541,70657.9587,70788.0879,1.0
2025-09-25 09:00:00,70781.8973,70810.6667,69798.0213,70355.486,1.0
2025-09-25 10:00:00,70368.9478,70875.6991,70054.0484,70082.2217,1.0
2025-09-25 11:00:00,70068.5174,70069.3006,69300.7736,69766.649,1.0
2025-09-25 12:00:00,69747.7881,70445.9308,69685.8933,69848.619,1.0
2025-09-25 13:00:00,69843.7549,70405.3807,69382.3007,69555.2383,1.0
2025-09-25 14:00:00,69529.4911,69529.4911,68581.9669,69121.971,1.0
2025-09-25 15:00:00,69130.3951,69403.6228,68898.0687,69057.9915,1.0
2025-09-25 16:00:00,69047.3271,70168.4122,69030.4092,69883.8056,1.0
2025-09-25 17:00:00,69879.9678,69978.77,69426.0694,69761.7872,1.0
2025-09-25 18:00:00,69774.2421,69811.138,69133.7034,69259.2805,1.0
2025-09-25 19:00:00,69251.3066,69362.7648,68575.5256,68911.6248,1.0
2025-09-25 20:00:00,68907.0977,69177.7438,68546.4923,69107.5817,1.0
2025-09-25 21:00:00,69100.4355,69254.7893,68748.3115,68997.6387,1.0
2025-09-25 22:00:00,68993.1559,69601.4668,68874.2256,69413.642,1.0
2025-09-25 23:00:00,69429.9952,69748.2393,69265.9826,69668.2068,1.0
2025-09-26 00:00:00,69662.8142,70279.9564,69454.8854,69906.1641,1.0
2025-09-26 01:00:00,69895.7916,70652.705,69796.2982,70500.0101,1.0
2025-09-26 02:00:00,70505.5122,71298.9153,70487.7406,71225.0833,1.0
2025-09-26 03:00:00,71238.5322,71241.5039,70084.7639,70271.7687,1.0
2025-09-26 04:00:00,70242.8267,71020.7857,70242.8267,70953.6659,1.0
2025-09-26 05:00:00,70963.9669,71249.8553,70579.6482,70852.111,1.0
2025-09-26 06:00:00,70831.5373,71898.7961,70538.7097,71500.5632,1.0
2025-09-26 07:00:00,71503.4591,72340.1645,71184.4399,72314.4241,1.0
2025-09-26 08:00:00,72287.1348,72303.2574,71489.4911,71935.984,1.0
2025-09-26 09:00:00,71916.7431,71916.7431,70205.2554,70474.4822,1.0
2025-09-26 10:00:00,70481.4794,70892.0631,69835.059,69920.2083,1.0
2025-09-26 11:00:00,69926.5011,70520.4198,69678.791,70430.0222,1.0
2025-09-26 12:00:00,70429.0629,70582.3683,69625.716,69684.2907,1.0
2025-09-26 13:00:00,69677.8645,70344.7329,69633.7438,69947.6152,1.0
2025-09-26 14:00:00,69944.3501,70366.7134,69398.6455,70262.1564,1.0
2025-09-26 15:00:00,70250.6577,71692.4674,70168.5556,71589.6309,1.0
2025-09-26 16:00:00,71588.8588,72152.6265,71443.0236,72097.7515,1.0
2025-09-26 17:00:00,72095.7424,72160.5241,71400.1901,71477.9902,1.0
2025-09-26 18:00:00,71471.4119,72492.1629,71417.5748,71476.6268,1.0
2025-09-26 19:00:00,71476.2394,71656.7664,70630.7375,70829.2749,1.0
2025-09-26 20:00:00,70821.4879,71123.6061,70531.9513,70677.8273,1.0
2025-09-26 21:00:00,70678.5687,71009.4173,69777.7915,69839.6318,1.0
2025-09-26 22:00:00,69844.7437,70058.7879,69456.3398,69570.1719,1.0
2025-09-26 23:00:00,69576.2389,69824.0035,69088.2565,69616.4993,1.0
2025-09-27 00:00:00,69610.336,69779.1404,69108.8515,69108.8515,1.0
2025-09-27 01:00:00,69117.7172,69155.4847,68422.9829,68503.6498,1.0
2025-09-27 02:00:00,68501.8206,68620.2491,68158.917,68364.6791,1.0
2025-09-27 03:00:00,68360.9697,68699.8804,67890.8909,68366.1008,1.0
2025-09-27 04:00:00,68355.1666,68522.9695,67525.7791,67543.0845,1.0
2025-09-27 05:00:00,67568.27,69122.1959,67065.8104,69083.2257,1.0
2025-09-27 06:00:00,69077.5774,69113.9389,68565.0945,69096.7979,1.0
2025-09-27 07:00:00,69093.0853,69728.7404,69021.5561,69378.7067,1.0
2025-09-27 08:00:00,69360.5425,69926.5247,69116.4376,69680.0061,1.0
2025-09-27 09:00:00,69677.655,70125.0556,69455.6967,69970.4955,1.0
2025-09-27 10:00:00,69961.646,70188.4117,69287.2277,69287.2277,1.0
2025-09-27 11:00:00,69278.5172,69753.5268,68666.0343,68740.834,1.0
2025-09-27 12:00:00,68734.6084,68937.5769,68261.9223,68560.0128,1.0
2025-09-27 13:00:00,68567.9979,68567.9979,66746.3347,66776.9698,1.0
2025-09-27 14:00:00,66797.1689,66821.1151,66218.9082,66572.4554,1.0
2025-09-27 15:00:00,66591.4073,67111.7948,66267.5242,66372.947,1.0
2025-09-27 16:00:00,66369.6439,67010.4588,66305.0934,66430.0651,1.0
2025-09-27 17:00:00,66431.7125,66485.1695,65979.3295,66123.5224,1.0
2025-09-27 18:00:00,66115.4783,66231.4902,65615.0973,65947.0225,1.0
2025-09-27 19:00:00,65942.5069,66350.4878,65540.6839,66329.2896,1.0
2025-09-27 20:00:00,66323.7083,66625.244,66021.1673,66576.6485,1.0
2025-09-27 21:00:00,66593.3715,67132.1128,66417.0259,66981.8753,1.0
2025-09-27 22:00:00,66967.7382,66991.3435,65709.698,66023.5386,1.0
2025-09-27 23:00:00,66026.4243,66389.9958,65802.6115,66123.2932,1.0
2025-09-28 00:00:00,66128.7396,66519.0125,65816.895,66117.1552,1.0
2025-09-28 01:00:00,66108.86,66704.5883,66068.9322,66129.9624,1.0
2025-09-28 02:00:00,66122.6381,67044.5882,66058.1733,66976.4249,1.0
2025-09-28 03:00:00,66960.3861,67540.289,66681.9403,67381.0442,1.0
2025-09-28 04:00:00,67382.4862,67731.9255,67046.2509,67351.924,1.0
2025-09-28 05:00:00,67356.8079,68355.0058,67113.6513,68100.9808,1.0
2025-09-28 06:00:00,68099.5124,68298.2258,67725.3448,68060.7525,1.0
2025-09-28 07:00:00,68060.3655,68553.0648,67961.5156,68312.2145,1.0
2025-09-28 08:00:00,68324.8817,68564.1121,67898.4414,68115.0156,1.0
2025-09-28 09:00:00,68121.0415,68143.308,67427.8604,67560.1773,1.0
2025-09-28 10:00:00,67585.9387,68379.838,67380.6304,67791.1342,1.0
2025-09-28 11:00:00,67803.6458,68254.6806,67062.9408,67085.7301,1.0
2025-09-28 12:00:00,67100.1393,67291.865,66550.017,66630.968,1.0
2025-09-28 13:00:00,66607.1444,66718.8675,65830.0144,65942.6617,1.0
2025-09-28 14:00:00,65947.2291,66391.4156,65505.8547,65578.7834,1.0
2025-09-28 15:00:00,65560.2463,66062.6406,65381.1041,65824.1333,1.0
2025-09-28 16:00:00,65847.5252,65859.18,64919.1054,65492.3574,1.0
2025-09-28 17:00:00,65519.1931,65943.1773,65376.6459,65538.5087,1.0
2025-09-28 18:00:00,65550.94,65737.8581,65075.1146,65519.3195,1.0
2025-09-28 19:00:00,65512.2073,65611.9213,64610.5938,65472.4389,1.0
2025-09-28 20:00:00,65467.2836,65991.2563,65371.9271,65529.6775,1.0
2025-09-28 21:00:00,65544.2343,65832.272,65189.7649,65253.2944,1.0
2025-09-28 22:00:00,65245.5667,65575.6559,64962.7635,65440.0831,1.0
2025-09-28 23:00:00,65452.2461,66002.1039,65157.9677,65614.833,1.0
2025-09-29 00:00:00,65608.9346,66234.6234,65131.0179,66193.9206,1.0
2025-09-29 01:00:00,66188.828,66675.841,65841.6447,65901.5065,1.0
2025-09-29 02:00:00,65917.8216,66713.6288,65797.0303,66342.764,1.0
2025-09-29 03:00:00,66327.307,66629.69,65912.9039,66040.8033,1.0
2025-09-29 04:00:00,66034.1431,66254.1195,65590.6142,65877.7053,1.0
2025-09-29 05:00:00,65872.9746,66099.9977,65712.8355,65799.5955,1.0
2025-09-29 06:00:00,65835.7305,65983.2608,64719.7717,64763.6441,1.0
2025-09-29 07:00:00,64776.2592,65127.8179,64539.3029,64978.0114,1.0
2025-09-29 08:00:00,65025.4976,65093.9458,64381.785,64746.7179,1.0
2025-09-29 09:00:00,64741.6036,64976.2904,64088.9056,64476.244,1.0
2025-09-29 10:00:00,64480.5804,65636.5531,64456.0238,65257.1589,1.0
2025-09-29 11:00:00,65284.2459,66168.332,65125.5076,65976.55,1.0
2025-09-29 12:00:00,65962.7951,66836.6133,65795.8503,66836.6133,1.0
2025-09-29 13:00:00,66819.9976,67005.3514,65898.3953,66595.7209,1.0
2025-09-29 14:00:00,66563.7454,66585.7803,66084.2718,66198.9316,1.0
2025-09-29 15:00:00,66201.6644,66279.7747,65384.3279,65853.8934,1.0
2025-09-29 16:00:00,65848.0968,66232.5624,65736.8787,65816.2756,1.0
2025-09-29 17:00:00,65824.4371,66207.5517,65076.7866,66118.5351,1.0
2025-09-29 18:00:00,66091.0404,66253.6656,65147.258,65256.1499,1.0
2025-09-29 19:00:00,65270.2847,65677.474,65137.0728,65150.3085,1.0
2025-09-29 20:00:00,65149.7082,65201.1151,64343.0616,65020.1236,1.0
2025-09-29 21:00:00,65019.266,65153.8584,64687.9872,65143.1015,1.0
2025-09-29 22:00:00,65153.3893,65994.1838,65153.3893,65596.5543,1.0
2025-09-29 23:00:00,65595.4762,66172.9825,65513.6637,65549.4407,1.0
2025-09-30 00:00:00,65545.084,65693.8719,64819.0397,65097.8705,1.0
2025-09-30 01:00:00,65093.7804,65212.4747,63767.6603,63831.1402,1.0
2025-09-30 02:00:00,63833.1869,63855.0893,62956.4029,62988.7874,1.0
2025-09-30 03:00:00,62987.0768,63450.9129,62627.3096,62709.4655,1.0
2025-09-30 04:00:00,62677.7164,63196.5162,62486.0956,62822.5713,1.0
2025-09-30 05:00:00,62823.4193,63090.7949,62588.9969,62998.4828,1.0
2025-09-30 06:00:00,62985.6435,63314.3859,62740.0254,63150.1918,1.0
2025-09-30 07:00:00,63165.0767,63209.7684,62626.5231,62781.1236,1.0
2025-09-30 08:00:00,62764.5274,62822.0519,61984.6541,62377.0821,1.0
2025-09-30 09:00:00,62344.2489,62524.4263,61879.7045,62281.0372,1.0
2025-09-30 10:00:00,62283.9722,62408.7681,61789.0777,61823.5652,1.0
2025-09-30 11:00:00,61826.7171,62156.2536,61692.7024,61746.1154,1.0
2025-09-30 12:00:00,61751.7594,61843.6464,60880.9744,61655.3465,1.0
2025-09-30 13:00:00,61640.9124,61771.795,61246.2642,61432.1435,1.0
2025-09-30 14:00:00,61420.7847,61687.0496,61284.7277,61448.8293,1.0
2025-09-30 15:00:00,61435.1652,61616.0594,60534.53,60820.1512,1.0
2025-09-30 16:00:00,60830.7941,61058.6829,60482.034,60823.7165,1.0
2025-09-30 17:00:00,60835.9945,61180.651,60628.9368,60668.1719,1.0
2025-09-30 18:00:00,60692.4449,61153.8728,60574.0035,60644.7753,1.0
2025-09-30 19:00:00,60652.7726,61601.0546,60403.1688,61555.5319,1.0
2025-09-30 20:00:00,61559.7587,61716.6121,60848.1881,61103.5928,1.0
2025-09-30 21:00:00,61109.7044,61517.825,60927.1197,61279.4092,1.0
2025-09-30 22:00:00,61280.6375,61823.4514,61012.2275,61690.3734,1.0
2025-09-30 23:00:00,61690.0489,62559.6834,61690.0489,62356.3145,1.0
2025-10-01 00:00:00,62335.013,62735.7631,62208.4754,62708.6932,1.0
2025-10-01 01:00:00,62703.8652,63011.4058,62372.7603,62992.3963,1.0
2025-10-01 02:00:00,62989.5935,63692.3699,62871.6992,63359.6125,1.0
2025-10-01 03:00:00,63336.7994,63357.0364,62320.7648,62333.729,1.0
2025-10-01 04:00:00,62325.046,62688.8321,62245.9026,62268.1399,1.0
2025-10-01 05:00:00,62296.9694,62662.8962,61929.5035,61988.9654,1.0
2025-10-01 06:00:00,61979.4594,62365.109,61624.7703,62313.8986,1.0
2025-10-01 07:00:00,62317.7594,62887.3716,62059.2126,62605.4336,1.0
2025-10-01 08:00:00,62618.0889,63279.4203,62500.345,62990.4927,1.0
2025-10-01 09:00:00,62985.67,63126.2372,62213.9127,62322.4756,1.0
2025-10-01 10:00:00,62320.4689,62320.4689,60812.5319,60831.9271,1.0
2025-10-01 11:00:00,60840.9259,61186.0645,60804.7769,60972.5008,1.0
2025-10-01 12:00:00,60987.5224,61168.2442,60610.548,60709.7197,1.0
2025-10-01 13:00:00,60701.122,60999.0144,60207.2947,60316.0548,1.0
2025-10-01 14:00:00,60308.7001,60684.7562,59918.7487,60565.7067,1.0
2025-10-01 15:00:00,60536.0318,60682.6383,60033.1124,60244.3713,1.0
2025-10-01 16:00:00,60234.1504,60416.0369,59982.0255,60381.6854,1.0
2025-10-01 17:00:00,60373.6398,61102.8675,60295.5662,61099.9491,1.0
2025-10-01 18:00:00,61098.0952,61177.3784,60706.5691,60857.0348,1.0
2025-10-01 19:00:00,60870.2989,61386.1102,60792.0508,61344.5641,1.0
2025-10-01 20:00:00,61336.5519,61498.9309,60852.8819,61073.0826,1.0
2025-10-01 21:00:00,61085.032,61683.273,60850.8285,61637.9026,1.0
2025-10-01 22:00:00,61640.1208,62023.9272,61273.0848,61284.6468,1.0
2025-10-01 23:00:00,61288.2832,61442.8022,61056.1422,61140.3602,1.0
2025-10-02 00:00:00,61151.6659,61311.9964,60801.3245,61223.88,1.0
2025-10-02 01:00:00,61215.6751,61387.548,60614.3512,60776.8884,1.0
2025-10-02 02:00:00,60777.3951,61686.3485,60676.0582,61515.9908,1.0
2025-10-02 03:00:00,61504.8904,62836.5515,61371.366,62674.169,1.0
2025-10-02 04:00:00,62676.1761,63451.5327,62613.2602,63407.4391,1.0
2025-10-02 05:00:00,63408.2012,63446.2511,62667.7533,63093.7704,1.0
2025-10-02 06:00:00,63087.0696,63242.0715,62718.9111,62875.8544,1.0
2025-10-02 07:00:00,62884.4331,63046.2048,62072.6014,62151.7803,1.0
2025-10-02 08:00:00,62161.0321,62558.9853,62129.5045,62218.1927,1.0
2025-10-02 09:00:00,62205.2831,62641.0524,62066.4435,62309.3596,1.0
2025-10-02 10:00:00,62316.8199,62726.2637,62179.8659,62593.9083,1.0
2025-10-02 11:00:00,62597.1096,62775.2941,61407.2139,61654.2578,1.0
2025-10-02 12:00:00,61650.524,62560.0516,61459.9778,62547.8553,1.0
2025-10-02 13:00:00,62538.4927,62824.2031,61855.7494,61906.4261,1.0
2025-10-02 14:00:00,61898.9613,62572.508,61748.3674,62295.782,1.0
2025-10-02 15:00:00,62293.8766,62402.2274,61729.3195,62166.6521,1.0
2025-10-02 16:00:00,62170.5281,62473.0622,61737.0248,61908.9645,1.0
2025-10-02 17:00:00,61908.5979,62030.9014,61510.4734,61647.7962,1.0
2025-10-02 18:00:00,61653.2586,61959.8846,61264.0841,61474.6272,1.0
2025-10-02 19:00:00,61467.0228,61803.1543,61215.9834,61542.6825,1.0
2025-10-02 20:00:00,61566.8334,62926.6653,61512.9453,62597.6457,1.0
2025-10-02 21:00:00,62601.9831,63009.5043,62139.6816,62269.2079,1.0
2025-10-02 22:00:00,62270.8954,62404.9431,61842.5266,62094.602,1.0
2025-10-02 23:00:00,62088.8119,62628.1087,62072.9628,62472.4825,1.0
2025-10-03 00:00:00,62485.4771,62675.7374,61983.0855,62041.5502,1.0
2025-10-03 01:00:00,62051.0879,62184.4143,61403.8467,61940.7142,1.0
2025-10-03 02:00:00,61934.3794,62169.8351,61444.0285,61558.0563,1.0
2025-10-03 03:00:00,61549.1017,61825.6411,60935.073,60992.0879,1.0
2025-10-03 04:00:00,60993.3945,61824.7518,60825.5606,61564.4357,1.0
2025-10-03 05:00:00,61567.7404,62071.018,61383.7874,61493.2188,1.0
2025-10-03 06:00:00,61490.8175,61661.5664,61222.4833,61374.5654,1.0
2025-10-03 07:00:00,61393.8263,61829.0804,61389.7343,61694.7404,1.0
2025-10-03 08:00:00,61702.8738,61920.9486,61486.9478,61569.9297,1.0
2025-10-03 09:00:00,61564.3086,62261.2854,61355.9237,62248.212,1.0
2025-10-03 10:00:00,62236.7023,62771.9943,61975.0591,62196.8772,1.0
2025-10-03 11:00:00,62177.8824,62733.1261,62064.4533,62370.7592,1.0
2025-10-03 12:00:00,62361.783,63002.1699,62264.9354,62729.5526,1.0
2025-10-03 13:00:00,62736.4068,64103.3644,62635.1536,64030.9375,1.0
2025-10-03 14:00:00,64017.7097,64200.9932,63466.3123,63876.7245,1.0
2025-10-03 15:00:00,63888.0633,64516.0373,63708.1639,64259.1869,1.0
2025-10-03 16:00:00,64252.0251,64944.5244,64214.0735,64849.3826,1.0
2025-10-03 17:00:00,64854.5521,65366.4223,64478.935,64712.232,1.0
2025-10-03 18:00:00,64715.0565,64897.9667,64056.8697,64763.6408,1.0
2025-10-03 19:00:00,64756.3058,65082.8065,63869.2972,63972.2188,1.0
2025-10-03 20:00:00,63973.3922,64309.3958,63555.3103,64279.5718,1.0
2025-10-03 21:00:00,64283.1919,64562.836,63977.8025,64102.2881,1.0
2025-10-03 22:00:00,64108.6311,64212.6129,63108.5697,63240.6566,1.0
2025-10-03 23:00:00,63249.3505,63428.53,62788.8331,63092.3821,1.0
2025-10-04 00:00:00,63096.3445,63425.8198,62854.2238,63411.243,1.0
2025-10-04 01:00:00,63426.6184,64212.7786,63223.611,63669.9674,1.0
2025-10-04 02:00:00,63672.6096,63765.9198,63089.1706,63175.5357,1.0
2025-10-04 03:00:00,63172.4022,63300.9924,62125.2255,62420.6995,1.0
2025-10-04 04:00:00,62444.9561,63043.5331,62030.4343,62714.4812,1.0
2025-10-04 05:00:00,62715.6911,62922.7531,62045.4886,62106.1032,1.0
